id;altura;ano_de_construccion;balcon_terraza;banos;categoria;costos_de_mantenimiento;direccion_exacta;enviado;localizacion;m2;m2.1;m2_de_construccion;niveles;parking;piscina;piso_numero;precio;precio_m2_de_construccion;precio_m2_de_terreno;precio_m2;recamaras;tamano_del_lote;tipo_de_pisos;description;feature;land_sq_meter;title
17820793;;NA;terraza;;Casas;NA;PIEDADES;6/10/2020;Santa Ana;;NA;NA;1;;;;165000;1,375.00;357.14;;;462;;"Home  pone a su disposicion Casa en Condominio para estrenar con acabados de lujo en donde usted puede personalizar ciertos acabados de la propiedad  esto hara que su casa tenga su firma lo cual la hace diferente y exclusiva  el condominio es de pocas unidades en total son solo 16 casas  Construccion solida y cerca de todo 

  Condominio familiar con buena ubicacion en Santa Ana tiene facil acceso a la ruta 27

  Habitacion principal o master amplia con  balcon  amplio walking closet  bano con ducha o tina  2 lavatorios  closet para blancos 

  2 habitaciones secundarias con closets que comparten 1 bano con ducha 

  Sala de TV

  Amplia Sala mas bano para visitas

  Comedor

  Jardin donde puede disfrutar la lectura de un buen libro o un buen momento de relajacion

  Cocina personalizable

  Area de lavado con closets

  Cuarto de servicio con su bano

  2 espacios de estacionamiento

  Espacio de almacenamiento  Bodega 

  Atico si se quisiera

  Toda la iluminacion es led

Amenidades del condominio 

  Piscina recreativa
  Rancho para BBQ
  Seguridad 24 7
  Acceso controlado

Cerca encontrara 

  Parque empresarial Forum I
  Parque empresarial Forum II
  Bancos  BAC San Jose
  Farmacias  Fischel
  Colegio privado  Berkeley Academy  Escuela Isabel la Catolica  Colegio de Santa Ana  Country day school  entre otros 
  Tiendas de conveniencia  Libreria Internacional  Fresh Market  AM PM  Rostipollos 
  Iglesia Catolica
  Plaza Murano
  City Place
  Pricesmart
  Facil acceso a la ruta 27

www propertypv com
Mobile Home    506 8314 0028";Calentador de agua;NA;Casas en Santa Ana   SANTA ANA  PERSONALICE SU CASA  PARA ESTRENAR  EXCLUSIVO  FAMILIAR
17820958;;NA;terraza;2.5;;170;;;;;NA;220;2;2;si;;NA;;;;3;;Porcelanato;;;NA;
17821050;;NA;;;Casas;NA;Rio Oro de Santa Ana;6/10/2020;Santa Ana;;NA;NA;NA;;;;310000;1,409.09;1,937.50;;;160;;Gran oportunidad hermosa casa rodeada de montanas en un terreno de 735 mtrs  con todos los servicios basicos amplio jardin y patio con arboles frutales Cuenta con un pequeno taller con mesa de trabajo y gran cantidad de herramienta  El bano y el servicio sanitario estan por separado cuenta con 3 cuartos y un cuarto de estudio los pisos son en ceramica y los cielos razos en cipres la cocina cuenta con mueble en granito y el mueble aereo en fina madera de pinotea; Area de BBQ;NA;Casas en Paraiso   casa
17821060;;NA;;;;NA;;;;;NA;110;NA;;;;NA;;;;;;;;Cerca de Escuela  Vista a las Montanas  1 Studio  Jardin  Patio  Garaje techado  Sala y Comedor;NA;
17821243;;2000;;1;Casas;NA;700mtrs al sur del puente de la represa Cachi Paraiso;6/10/2020;Paraiso;;NA;NA;1;1;no;;90163.9344262295;₡500,000;₡74,829;;3;735;Ceramica;;;NA;Casas en Alajuela   Casa Alajuela Centro
17821251;;NA;terraza;2.5;;NA;;;;;NA;195;2;2;;;131147.54098360657;₡410,256;₡437,158;;3;183;Ceramica;"Casa Alajuela  Residencial Baviera en el Centro Alajuela Muy cerca de supermercados  hospital y de la salida de Alajuela 

Muy facil acceso  Cochera 2 vehiculos 
3 Habitaciones planta alta  Estudio planta baja
2 1 2 Banos Construccion 195m2 Area Lote 183m2 
Cuarto de lavado
Aire Acondicionado Hab principal 
Alarma 

Super centrica a 5min Hospital Alajuela Walmart Aeropuero Juan Santamaria Centros Comercial CityMall
Avaluo 93M 
REBAJADA a 80  133400 
Cel 71129781";Calentador de agua;NA;
17821386;;NA;;1;Casas;NA;;07/10/2020 06/10/2020;Oriental Alajuela;;NA;85;NA;2;;;78688.52459016393;₡564,705;;;2;;;"No tengas miedo de comprar  lo mejor para ti lo puedes encontrar en Condominio Veredas  

Estrena casa y cumple tus suenos  sin perder la excelente calidad y buena ubicacion 

Caracteristicas 
 Casa de dos plantas
 3 habitaciones con closet  Principal Walk in closet y bano 
 2 5 banos
 Sala 
 Comedor
 Cocina con sobres de granito
 Cuarto de pilas independiente
 Jardin 
 Balcon
 2 parqueos bajo techo


Condominio  Seguridad 24 7  unico acceso  casa club  piscina  mini Gym  juegos infantiles  zona de mascotas y ciclo via 

Financiamiento disponible  Le ayudamos en todo el proceso  

C1 155 Centrica CASA o Apartamento en Cartago a 5minutos de la Basilica a pie  

SON 2 casa una con las siguientes caracteristicas  

Sala 
comedor 
cocina con muebles 
2 dormitorios con closets 
2 cocheras 
1 bano enchapado en porcelanato y Ducha de Lujo 
Patio 
Cuarto de pilas 
Pisos de porcelanato 
Totalmente cerrado 
Seguro  tranquilo y privado 
Cerca de paradas de buses 
Cerca de Escuela y centros de comercio 

Tenemos dos casas o apartamentos  que se pueden comprar juntos o individualmente  

Cada uno en 48millones de colones o llamenos y le hacemos un super precio por ambos  

Haga su negocio compre ambos apartamentos y alquile uno  le hacemos un buen precio  o alquile los dos y se pagan solos  haga una inversion para el futuro  

 Se realiza gestion de credito bancario 
 Se financia gastos de formalizacion 
 Se exonera gastos de avaluo  aplican restricciones  
 Se exonera 50  de gastos de formalizacion 
 Se realiza tramite de Bono de Clase Media 
 Imagenes demostrativas";;NA;Casas en Alajuelita   Casas de dos plantas listas para estrenar en Alajuelita por RTV Casas en Oriental   LINDA y Centrica CASA en CARTAGO CENTRO
17821394;;NA;;;;NA;;;;;NA;NA;NA;;;;NA;;;;;;;; Pet Friendly  Cerca del Trafico  Seguridad 24 Horas  Lavanderia interna  Jardin  Parque Infantil  Gimnasio  Garaje techado  Sala y Comedor  Area Social  Walk in closet;NA;
17821884;;NA;balcon;2.5;;NA;Este de RTV;;;;NA;105;2;2;si;;NA;1,285.71;1,125.00;;3;120;;;Cerca de Escuela;NA;
17822077;;NA;;;Casas;NA;;7/10/2020;Alajuelita;;NA;NA;NA;;;;135000;;;;;;;"Todo lo que siempre has querido  es posible aqui en el Condominio Veredas  

Estrena casa y cumple tus suenos  sin perder la excelente calidad y buena ubicacion 

Caracteristicas 
 Casa de una planta
 3 habitaciones con closet
 2 Banos
 Sala
 Comedor
 Cocina con sobres de granito
 Cuarto de pilas independiente
 Jardin y o patio
 2 parqueos bajo techo


Condominio  Seguridad 24 7  unico acceso  casa club  piscina  mini Gym  juegos infantiles  zona de mascotas y ciclo via 

Aplica para bono de vivienda  consulte por el financiamiento disponible 

C1 155"; Cerca del Trafico  Parking bajo techo  Seguridad 24 Horas  Lavanderia interna  Jardin  Parque Infantil  Gimnasio  Patio  Sala y Comedor  Area Social;NA;Casas en Alajuelita   Casas listas para estrenar en Alajuelita por RTV
17822100;;NA;;2;;NA;Este de RTV;;;;NA;105;1;2;si;;NA;947.61;829.16;;3;120;;;Cerca de Escuela  Pet Friendly;NA;
17822417;;NA;;2.5;Casas;NA;;7/10/2020;Alajuelita;;NA;425;NA;2;;;99500;;;;;;;Hermosa casa cerca del club Lomas Zurqui  con acceso a todos los servicios y en una zona maravillosa ;Cerca de Escuela  Cuarto y bano de empleada  Jardin  Patio;NA;Casas en San Isidro   Hermosa Casa en Lomas Verdes  San Isidro Heredi
17822423;;NA;;;Casas;NA;;7/10/2020;San Isidro;;NA;235;NA;;;;399000;938.82;387.37;;4;1030;;Privacidad y tranquilidad en una casa de cuatro dormitorios y tres banos  Cielo artesonado  pisos de porcelanato y paladiana  Con seguridad 24 7  Tiene todos los aposentos separados y ademas tiene cuarto de servicio con bano  Tambien se ofrece facilidad de pago;;NA;Casas en San Rafael   Hermosa casa de una planta en Montes de Oca
17822424;;NA;;3;Casas;100;;7/10/2020;San Rafael;;NA;NA;NA;2;;;200000;851.06;454.54;;4;440;;Casa comoda de 128 m2 con 3 habitaciones  2 5 banos  amplio patio trasero con acceso lateral en un lote de 215 m2  Cortinas y alarma se regalo  Cochera para dos carros y bodega ; Cerca de Escuela;NA;Casas en Alajuela provincia   Casa en Alajuela
17822446;;NA;;2.5;Casas;NA;;8/10/2020;Alajuela provincia;;NA;128;NA;2;;;136300;1,064.84;;;3;;;"Se encuentra en un estado optimo y con finos acabados 

Concepto abierto Sala  Comedor y Cocina  con isla y muebles en sobre de granito 

Banos cuenta con puertas de vidrio  ambar  y mueble de lava manos 

Puede disfrutar desde el balcon de hermosas Vistas al Valle Central 

Area habitable 83 m2   2 espacios de parqueo bajo techo de 14 m2 cada uno 

El Condominio le brinda para su familia y usted de diferentes amenidades 

Esta situado en lugar altamente comercial  a 10 minutos de San Jose 

Seguridad 24 7

Acceso automatizado  

Mantenimiento areas comunes  

2 Elevadores  

Gimnasio 

Posee dos salas de eventos en azotea con espectacular vista 

Cuentan con Fibra Optica para facilitar teletrabajo y estudios  

Facilidades 

Se encuentra cerca de Bancos  Iglesias  Supermercados  Parada de buses al frente  Centros Educativos  Medicos y Comerciales  

Acceso a las principales rutas Nacionales  

Precio de venta Negociable 

Brindamos asesoria y acompanamiento en las gestiones Bancarias 

Sin costo adicional 

Se muestra unicamente con cita previa "; Area Social  Walk in closet  Area de BBQ Calle sin salida;NA;Casas en San Sebastian   Moderno y amplio Apartamento en Condominio Condado del Valle
17822517;;NA;;;;NA;;;;;NA;NA;NA;;;;NA;;;;;;;; Vista a las Montanas  Parking bajo techo  Parking de visitas  Seguridad 24 Horas  2 o mas elevadores  Lavanderia interna  1 Studio  Salon de fiestas  Jardin  Gimnasio  Desayunador  Garaje techado  Sala y Comedor;NA;
17822663;;NA;;2;;NA;;;;;NA;111;NA;2;;2;NA;;;;3;;Porcelanato;;Cerca de Escuela  Cerca del Trafico;NA;
17822827;;2016;balcon;;Casas;76000;San Sebastian  San Jose;8/10/2020;San Sebastian;;NA;NA;2;;si;;135000;1,216.21;1,216.21;;;111;;;;NA;
17822844;;NA;balcon;2.5;;NA;;;;;NA;1300;1;1;no;;NA;;;;3;;;Casa amplia  precio negociable  lugar muy tranquilo  tres escuelas cerca  vista panoramica  Cuenta con cuarto de pilas  garage para un carro  una bodega en el patio  esta totalmente cerrada  tres habitaciones  dos banos uno de ellos con tina y ducha  el otro es solo con inodoro y lavamanos  Sala principal y sala normal ;;NA;Casas en San Ramon   Se vende casa en San Ramon de Alajuela
17822906;;NA;;;Casas;NA;;8/10/2020;San Ramon;;NA;NA;NA;;;;139344.26229508198;₡65,384;;;;;;"NUEVA ENTREGA INMEDIATA desde  159 500
CASA   LOTE en el Condominio Vistas San Rafael en HEREDIA  

  Casa de 152 m2 de construccion  2 niveles   en lotes desde 173 m2
  3 dormitorios  principal con w c    2 5 banos  sala  comedor  cocina  terraza  pilas  bodega  cochera techada para 2 vehiculos  un enorme patio trasero 
  Construccion en block con finos acabados

PRECIOSO CONDOMINIO dispone de seguridad 24 7  parques  calles adoquinadas  salon de eventos  acceso diferenciado para condominos  no filas   pet friendly  etc 

Escribanos a WhatsApp Alejandra Mora 8909 5450"; Parque Infantil  Desayunador  Patio  Garaje techado  Sala y Comedor  Area Social  Area de BBQ;NA;Casas en San Rafael   Casas nuevas en Condominio Vistas de San Rafael Pet Friendly
17822909;;NA;terraza;2.5;;NA;Condominio Vistas de San Rafael;;;;NA;152;2;2;;;NA;;;;3;170;;;Cerca de Escuela  Pet Friendly  Vista a las Montanas  Parking bajo techo  Parking de visitas  Seguridad 24 Horas  Salon de fiestas  Jardin;NA;
17822931;;NA;;;Casas;NA;;8/10/2020;San Rafael;;NA;NA;NA;;;;159500;1,049.34;938.23;;;;;"Aproveche esta oportunidad unica de vivir en un lugar perfecto con excelente ubicacion y alta plusvalia con multiples accesos 

Esta hermosa casa esta construida con materiales y acabados de gran calidad  y por su diseno presenta una fabulosa iluminacion natural  y ventilacion 

621 m2 terreno  385 m2 construccion 
Tres dormitorios familiares con sus banos respectivos  El cuarto principal cuenta dos walk in closet y un jacuzzi  
 Un cuarto adicional para oficina o bien como 4to cuarto familiar   
 Un cuarto adicional para sirviente con bano propio  este podria ser un 5to cuarto en caso de ser necesario  
 Un area para cocina con muebles nuevos  isla y sobres de granito  
 Un cuarto de lavado  area para secado y miscelaneos  
 Un sala de visitas con bano  una sala comedor  una sala familiar  area bar y una terraza grande para BBQ 
 Un patio trasero y un patio en frente  conectados por pasadizo lateral  
 Parqueo para 3 vehiculos  2 bajo techo y uno al aire libre  
  Porton electrico 
 Casa recien remodelada  
 Pisos de madera almendro y ceramica italiana  
 Casa con techos de alto hasta con 5 m de altura  
 Seguridad residencial 24 7 
 Alarma propia monitoreable y alambre electrificado  
 Se encuentra a 2 minutos del Cariari Golf y Tennis Club  
 AIS   American International School localizado en el mismo residencial y otras escuelas bilingues a 10 20 mins  
 a 15 minutos de San Jose  15 minutos de Heredia y 10 minutos de Alajuela 
 Avaluo del Bac 425 000  precio oferta 385 000"; Lavaplatos  Dispensador de agua caliente  Calentador de agua;NA;Casas en La Asuncion   Venta de casa en Heredia  Ciudad Cariari  Bosques de Dona Rosa   Oportunidad 
17823069;5m;NA;terraza;3.5;;NA;;;;;NA;385;1;3;;;385000;1,000.00;619.96;;4;621;;;Estufa;NA;
17823080;;NA;;;Casas;NA;;9/10/2020;La Asuncion;;NA;NA;NA;;;;NA;;;;;;;"Preciosa casa con 3 dormitorios en Condominio Agua Clara  
Excelentes acabados con amplias areas sociales 
Cocina integrada con desayunador 
Condominio con amplias zonas verdes  salon de eventos  cancha de futbol 
Facil acceso a solo 2 Km de Autopista General Canas y 4 Km de Intel 
Parqueo para 2 vehiculos 
Seguridad 24 7 y excelente control tanto de acceso como de monitoreo "; Salon de fiestas  Parque Infantil  Desayunador  Patio  Sala y Comedor  Area Social  Walk in closet  Area de BBQ;NA;Casas en Guacima   Casa de 2 plantas en Condominio Agua Clara  Alajuela  5 min de Intel
17823149;;NA;;3.5;;NA;Condominio Agua Clara a solo 7 min de Intel y 4 min de Autopista general Canas;;;;NA;173;2;2;;;NA;;;;3;183;Porcelanato;;Cerca de Escuela  Pet Friendly  Cerca del Trafico  Parking bajo techo  Parking de visitas  Seguridad 24 Horas  Lavanderia interna;NA;
17823173;;NA;;;Casas;NA;;10/10/2020;Guacima;;NA;NA;NA;;;;176000;1,017.34;961.74;;;;;"Edificio o Csaa grande en Venta 290000  escucho oferta   

Opsional  se alquila 2100

Whatsapp  7146 1947

Ubicacion 
San Pedro  Barva
Heredia  Costa Rica

Medida  
Terreno  900m2
Construccion  500m2

Descripcion 
Planta 1
5 habitaciones
2 banos completos
Sala 50m2 grande
Cocina
Area pilas grande
Corredor techado
Pasillos de retiro grandes
Terraza para actividades
Parqueo asfaltado para 25 carros
Area de oficinas o aulas de 70m2
Oficina privada aparte de 20m2
2 tanques de agua reserva

Planta 2
Sala grande para actividades actividades de 120m2
4 servicios sanitarios
1 bano completo
4 Pilas para toma de agua
Area para cocina"; Parking bajo techo  Lobby  Parking de visitas  Patio  Sala y Comedor  Salon de fiestas  Vista a las Montanas  Area Social  Area de BBQ  2 o mas estudios  Walk in closet;NA;Casas en Heredia provincia   Edificio o Csaa grande en Venta  especialmente para comercio  escuela o iglesia    
17823192;;NA;terraza;7;;NA;Calle Bosque  San Pedro de Barva  Heredia;;;;NA;500;2;10;;;NA;580.00;322.22;;7;900;Ceramica;;A C  Cerca de Escuela  Desayunador  Cuarto y bano de empleada  Garaje techado  Jardin;NA;
17823236;;NA;;2;Casas;NA;;10/10/2020;Heredia provincia;;NA;160;1;2;no;planta baja;290000;;;;3;;Porcelanato;"3 habitaciones  jacuzzi  15 000 en remodelacion  todo nuevo

 Se le cambiaron pisos por porcelana  puertas nuevas  pintura  mueble de cocina nuevo  bano secundario nuevo  Marcos de madera nuevos  ventanas  rodapies 

La casa tiene garage para dos carros  ademas el patio es techado  casa en Excelente estado

muy cerca de todas las facilidades de San Rafael
A solo 3 minutos de la UNA 
facil acceso a Heredia  no presas";Cerca de Escuela  Cerca del Trafico  Lavanderia interna  Jacuzzi;NA;Casas en San Rafael   Casa en San Josecito de Heredia  costado norte del cementerio
17823315;;NA;;;Casas;NA;costado norte del cementerio de San Josecito;10/10/2020;San Rafael;;NA;NA;NA;;;;98360.65573770492;₡375,000;₡375,000;;;160;;"	3 habitaciones
	3 12 banos
	Habitacion de servicio oficina
	Bano principal con ducha doble  jacuzzi y walk in closet
	Sala de TV con sistema de sonido empotrado en cielo
	3er piso con funcion multiple  habitacion  sala de juegos  oficina 
	Area de Bar
	Terraza doble y patio
	Aire acondicionado en todas las habitaciones
	Ventiladores en todas las habitaciones  sala TV  sala y terrazas
	Cocina con mobiliario completo  despensa  plantilla  horno  microondas  extractor  refrigeradora y lavaplatos
	Area de lavado con pila doble y espacio para lavadora y secadora independientes
	3 bodegas  dos internas y una externa
	Sistema de audio empotrado en cielo en sala de TV  sala principal y terrazas
	Espejos de pared empotrados en todos los banos
	Garaje para dos vehiculos

El area social del condominio cuenta con 
	Piscina adultos
	Jacuzzi
	Piscina ninos
	Cancha de tenis
	Gimnasio biomecanico
	Mesa de ping pong
	Play infantil
	Area de mini futbol
	Casa club con BBQ  refrigerador y TV 65 
	Internet de alta velocidad en areas comunes
	Sistema de camaras de seguridad y cerca electrica alrededor de todo el condominio"; Microondas  Estufa  Lavaplatos  Calentador de agua  Secadora;NA;Casas en Santa Ana   Casa en Condominio Almeria   Pozos de Santa Ana
17823323;;2011;terraza;3.5;;200;Condominio Almeria   Pozos de Santa Ana  Calle Miramontes;;;;NA;270;3;2;si;;NA;;;;3;;Porcelanato;;Nevera;NA;
17823394;;NA;;2.5;Casas;NA;;11/10/2020;Santa Ana;;NA;138;NA;2;;;335000;1,240.74;1,143.34;;;293;;"Casa en excelente condicion
Cerca de muchos parques industriales y zonas francas
Espacio entre casas
Muy tranquilo y silencioso
Tres anos de construida  aun tiene garantia estructural
Unico dueno
A 5 minutos en automovil de Oxigeno";Calentador de agua;NA;Casas en San Francisco   Casa en Condominio Hacienda San Francisco
17823408;;2017;terraza;;;70000;Condominio Hacienda San Francisco;;;;NA;NA;2;;no;planta baja;190000;1,376.81;1,144.57;;3;166;Ceramica;;;NA;
17823454;;NA;;4;Casas;NA;;11/10/2020;San Francisco;;NA;235;NA;2;;;NA;;;;5;;;vendo casa con 2 apartamentos independientes en Morava centro  sin intermediarios  excelente ubicacion  seguridad las 24 horas del dia en perfecto estado  si desea llamar comuniquese con el senor Francisco Gonzalez encargado al cel  8398   0831;;NA;Casas en San Vicente   casa con 2 apartamentos en Morava centro   Duena 
5255768;2 y 3 plantas;2018;;;Casas;190;San Jose provincia Escazu;31/10/2020;Escazu;;NA;75;2;;;;289000;1,313.63;1,632.76;;;177;;"Casa en Venta 89 000 dolares  cuota de mantenimiento 90 dolares  Condominio Terrazas del Norte  San Rafael de Alajuela 

Cuota bancaria  690 dolares seguros incluidos  Prima  0 dolares  gastos de banco incluidos en la figura Fiduciaria  Financiamiento por medio de cualquier entidad bancaria  Calculo de prima y cuota con referencia de Banco Bac 

111 m2 de terreno  75 m2 habitables  Sala Comedor  Cocina  Cuarto de pilas  2 habitaciones con closet  2 banos completos  1 estacionamiento frente a la casa  1 estacionamiento en area comun 

Esta hermosa casa ubicada en uno de los condominios mas nuevos del desarrollador Concasa le enamorara si lo que busca es comodidad y una agradable sensacion de amplitud e iluminacion natural  El patio trasero cercado le permitira disfrutar de su area al aire libre  El amplio dormitorio principal cuenta con bano privado  amplio closet  ventilacion e iluminacion natural  El dormitorio secundario tambien cuentan con closet  y el segundo bano se encuentra al lado 

En areas comunes se cuenta con piscina semiolimpica para adultos  piscina con juegos de agua para ninos  Sala de Fiestas  ranchos BBQ  playground  parque canino  Terraza Panoramica  Deck y estacionamiento para visitantes 

Excelente ubicacion  con acceso directo a la carretera 27  cerca de supermercados  centro comercial con gimnasio y restaurantes  bancos  escuelas  centros medicos y mas ";Calentador de agua;NA;Casas en San Rafael   CONCASA  2 habitaciones  2 parqueos   Condominio Terrazas del Norte
